chapter#,verse#,verse,chapter,cluster
25,77,قل ما يعبؤا بكم ربي لولا دعاؤكم فقد كذبتم فسوف يكون لزاما,سورة الفرقان,0
26,0,سورة الشعراء,سورة الشعراء,6
26,0,بسم الله الرحمٰن الرحيم,سورة الشعراء,10
26,1,طسم,سورة الشعراء,0
26,2,تلك ءايٰت الكتٰب المبين,سورة الشعراء,0
26,3,لعلك بٰخع نفسك الا يكونوا مؤمنين,سورة الشعراء,31
26,4,ان نشا ننزل عليهم من السماء ءاية فظلت اعنٰقهم لها خٰضعين,سورة الشعراء,39
26,5,وما ياتيهم من ذكر من الرحمٰن محدث الا كانوا عنه معرضين,سورة الشعراء,15
26,6,فقد كذبوا فسياتيهم انبٰؤا ما كانوا به يستهزءون,سورة الشعراء,41
26,7,اولم يروا الى الارض كم انبتنا فيها من كل زوج كريم,سورة الشعراء,38
26,8,ان في ذٰلك لاية وما كان اكثرهم مؤمنين,سورة الشعراء,46
26,9,وان ربك لهو العزيز الرحيم,سورة الشعراء,61
26,10,واذ نادىٰ ربك موسىٰ ان ائت القوم الظٰلمين,سورة الشعراء,4
26,11,قوم فرعون الا يتقون,سورة الشعراء,42
26,12,قال رب اني اخاف ان يكذبون,سورة الشعراء,12
26,13,ويضيق صدري ولا ينطلق لساني فارسل الىٰ هٰرون,سورة الشعراء,44
26,14,ولهم علي ذنب فاخاف ان يقتلون,سورة الشعراء,0
26,15,قال كلا فاذهبا بايٰتنا انا معكم مستمعون,سورة الشعراء,22
26,16,فاتيا فرعون فقولا انا رسول رب العٰلمين,سورة الشعراء,16
26,17,ان ارسل معنا بني اسرٰءيل,سورة الشعراء,19
26,18,قال الم نربك فينا وليدا ولبثت فينا من عمرك سنين,سورة الشعراء,55
26,19,وفعلت فعلتك التي فعلت وانت من الكٰفرين,سورة الشعراء,7
26,20,قال فعلتها اذا وانا من الضالين,سورة الشعراء,11
26,21,ففررت منكم لما خفتكم فوهب لي ربي حكما وجعلني من المرسلين,سورة الشعراء,19
26,22,وتلك نعمة تمنها علي ان عبدت بني اسرٰءيل,سورة الشعراء,19
26,23,قال فرعون وما رب العٰلمين,سورة الشعراء,16
26,24,قال رب السمٰوٰت والارض وما بينهما ان كنتم موقنين,سورة الشعراء,66
26,25,قال لمن حوله الا تستمعون,سورة الشعراء,19
26,26,قال ربكم ورب ءابائكم الاولين,سورة الشعراء,50
26,27,قال ان رسولكم الذي ارسل اليكم لمجنون,سورة الشعراء,26
26,28,قال رب المشرق والمغرب وما بينهما ان كنتم تعقلون,سورة الشعراء,26
26,29,قال لئن اتخذت الٰها غيري لاجعلنك من المسجونين,سورة الشعراء,23
26,30,قال اولو جئتك بشيء مبين,سورة الشعراء,26
26,31,قال فات به ان كنت من الصٰدقين,سورة الشعراء,41
26,32,فالقىٰ عصاه فاذا هي ثعبان مبين,سورة الشعراء,48
26,33,ونزع يده فاذا هي بيضاء للنٰظرين,سورة الشعراء,48
26,34,قال للملا حوله ان هٰذا لسٰحر عليم,سورة الشعراء,20
26,35,يريد ان يخرجكم من ارضكم بسحره فماذا تامرون,سورة الشعراء,59
26,36,قالوا ارجه واخاه وابعث في المدائن حٰشرين,سورة الشعراء,0
26,37,ياتوك بكل سحار عليم,سورة الشعراء,5
26,38,فجمع السحرة لميقٰت يوم معلوم,سورة الشعراء,56
26,39,وقيل للناس هل انتم مجتمعون,سورة الشعراء,0
26,40,لعلنا نتبع السحرة ان كانوا هم الغٰلبين,سورة الشعراء,9
26,41,فلما جاء السحرة قالوا لفرعون ائن لنا لاجرا ان كنا نحن الغٰلبين,سورة الشعراء,0
26,42,قال نعم وانكم اذا لمن المقربين,سورة الشعراء,19
26,43,قال لهم موسىٰ القوا ما انتم ملقون,سورة الشعراء,26
26,44,فالقوا حبالهم وعصيهم وقالوا بعزة فرعون انا لنحن الغٰلبون,سورة الشعراء,42
26,45,فالقىٰ موسىٰ عصاه فاذا هي تلقف ما يافكون,سورة الشعراء,48
26,46,فالقي السحرة سٰجدين,سورة الشعراء,0
26,47,قالوا ءامنا برب العٰلمين,سورة الشعراء,16
26,48,رب موسىٰ وهٰرون,سورة الشعراء,16
26,49,قال ءامنتم له قبل ان ءاذن لكم انه لكبيركم الذي علمكم السحر فلسوف تعلمون لاقطعن ايديكم وارجلكم من خلٰف ولاصلبنكم اجمعين,سورة الشعراء,57
26,50,قالوا لا ضير انا الىٰ ربنا منقلبون,سورة الشعراء,37
26,51,انا نطمع ان يغفر لنا ربنا خطٰيٰنا ان كنا اول المؤمنين,سورة الشعراء,37
26,52,واوحينا الىٰ موسىٰ ان اسر بعبادي انكم متبعون,سورة الشعراء,0
26,53,فارسل فرعون في المدائن حٰشرين,سورة الشعراء,42
26,54,ان هٰؤلاء لشرذمة قليلون,سورة الشعراء,39
26,55,وانهم لنا لغائظون,سورة الشعراء,0
26,56,وانا لجميع حٰذرون,سورة الشعراء,0
26,57,فاخرجنٰهم من جنٰت وعيون,سورة الشعراء,13
26,58,وكنوز ومقام كريم,سورة الشعراء,0
26,59,كذٰلك واورثنٰها بني اسرٰءيل,سورة الشعراء,23
26,60,فاتبعوهم مشرقين,سورة الشعراء,0
26,61,فلما ترٰءا الجمعان قال اصحٰب موسىٰ انا لمدركون,سورة الشعراء,52
26,62,قال كلا ان معي ربي سيهدين,سورة الشعراء,22
26,63,فاوحينا الىٰ موسىٰ ان اضرب بعصاك البحر فانفلق فكان كل فرق كالطود العظيم,سورة الشعراء,0
26,64,وازلفنا ثم الاخرين,سورة الشعراء,69
26,65,وانجينا موسىٰ ومن معه اجمعين,سورة الشعراء,57
26,66,ثم اغرقنا الاخرين,سورة الشعراء,69
26,67,ان في ذٰلك لاية وما كان اكثرهم مؤمنين,سورة الشعراء,46
26,68,وان ربك لهو العزيز الرحيم,سورة الشعراء,61
26,69,واتل عليهم نبا ابرٰهيم,سورة الشعراء,58
26,70,اذ قال لابيه وقومه ما تعبدون,سورة الشعراء,26
26,71,قالوا نعبد اصناما فنظل لها عٰكفين,سورة الشعراء,39
26,72,قال هل يسمعونكم اذ تدعون,سورة الشعراء,26
26,73,او ينفعونكم او يضرون,سورة الشعراء,30
26,74,قالوا بل وجدنا ءاباءنا كذٰلك يفعلون,سورة الشعراء,21
26,75,قال افرءيتم ما كنتم تعبدون,سورة الشعراء,26
26,76,انتم وءاباؤكم الاقدمون,سورة الشعراء,0
26,77,فانهم عدو لي الا رب العٰلمين,سورة الشعراء,16
26,78,الذي خلقني فهو يهدين,سورة الشعراء,0
26,79,والذي هو يطعمني ويسقين,سورة الشعراء,0
26,80,واذا مرضت فهو يشفين,سورة الشعراء,54
26,81,والذي يميتني ثم يحيين,سورة الشعراء,69
26,82,والذي اطمع ان يغفر لي خطيتي يوم الدين,سورة الشعراء,56
26,83,رب هب لي حكما والحقني بالصٰلحين,سورة الشعراء,0
26,84,واجعل لي لسان صدق في الاخرين,سورة الشعراء,0
26,85,واجعلني من ورثة جنة النعيم,سورة الشعراء,59
26,86,واغفر لابي انه كان من الضالين,سورة الشعراء,36
26,87,ولا تخزني يوم يبعثون,سورة الشعراء,56
26,88,يوم لا ينفع مال ولا بنون,سورة الشعراء,56
26,89,الا من اتى الله بقلب سليم,سورة الشعراء,31
26,90,وازلفت الجنة للمتقين,سورة الشعراء,0
26,91,وبرزت الجحيم للغاوين,سورة الشعراء,0
26,92,وقيل لهم اين ما كنتم تعبدون,سورة الشعراء,1
26,93,من دون الله هل ينصرونكم او ينتصرون,سورة الشعراء,30
26,94,فكبكبوا فيها هم والغاون,سورة الشعراء,38
26,95,وجنود ابليس اجمعون,سورة الشعراء,0
26,96,قالوا وهم فيها يختصمون,سورة الشعراء,38
26,97,تالله ان كنا لفي ضلٰل مبين,سورة الشعراء,19
26,98,اذ نسويكم برب العٰلمين,سورة الشعراء,16
26,99,وما اضلنا الا المجرمون,سورة الشعراء,31
26,100,فما لنا من شٰفعين,سورة الشعراء,59
26,101,ولا صديق حميم,سورة الشعراء,44
26,102,فلو ان لنا كرة فنكون من المؤمنين,سورة الشعراء,59
26,103,ان في ذٰلك لاية وما كان اكثرهم مؤمنين,سورة الشعراء,46
26,104,وان ربك لهو العزيز الرحيم,سورة الشعراء,61
26,105,كذبت قوم نوح المرسلين,سورة الشعراء,0
26,106,اذ قال لهم اخوهم نوح الا تتقون,سورة الشعراء,26
26,107,اني لكم رسول امين,سورة الشعراء,12
26,108,فاتقوا الله واطيعون,سورة الشعراء,3
26,109,وما اسلكم عليه من اجر ان اجري الا علىٰ رب العٰلمين,سورة الشعراء,16
26,110,فاتقوا الله واطيعون,سورة الشعراء,3
26,111,قالوا انؤمن لك واتبعك الارذلون,سورة الشعراء,21
26,112,قال وما علمي بما كانوا يعملون,سورة الشعراء,27
26,113,ان حسابهم الا علىٰ ربي لو تشعرون,سورة الشعراء,31
26,114,وما انا بطارد المؤمنين,سورة الشعراء,37
26,115,ان انا الا نذير مبين,سورة الشعراء,37
